operationId,operationDate,operationType,note,totalAmtAccepted,propositions
RP 092519 2,2019-09-25,Reverse Repo,,133000000,"[{'counterpartyType': 'bank', 'amtAccepted': 2000000}, {'counterpartyType': 'gse', 'amtAccepted': 1000000}, {'counterpartyType': 'mmf', 'amtAccepted': 130000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 092419 3,2019-09-24,Reverse Repo,,101000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 100000000}, {'counterpartyType': 'mmf', 'amtAccepted': 1000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 092319 2,2019-09-23,Reverse Repo,,7485000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 7484000000}, {'counterpartyType': 'mmf', 'amtAccepted': 1000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 092019 2,2019-09-20,Reverse Repo,,7552000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 7552000000}, {'counterpartyType': 'mmf', 'amtAccepted': 0}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 091919 2,2019-09-19,Reverse Repo,,5004000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 5000000000}, {'counterpartyType': 'mmf', 'amtAccepted': 3000000}, {'counterpartyType': 'pd', 'amtAccepted': 1000000}]"
RP 091819 2,2019-09-18,Reverse Repo,,18910000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 16530000000}, {'counterpartyType': 'mmf', 'amtAccepted': 2380000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 091719 5,2019-09-17,Reverse Repo,,1825000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 1000000}, {'counterpartyType': 'mmf', 'amtAccepted': 1824000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 091619 1,2019-09-16,Reverse Repo,,2202000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 2202000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 091319 1,2019-09-13,Reverse Repo,,2675000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 2675000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 091219 1,2019-09-12,Reverse Repo,,3469000000,"[{'counterpartyType': 'bank', 'amtAccepted': 1000000}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 3468000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 091119 1,2019-09-11,Reverse Repo,,3612000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 3612000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 091019 1,2019-09-10,Reverse Repo,,3608000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 3608000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 090919 1,2019-09-09,Reverse Repo,,2787000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 2787000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 090619 1,2019-09-06,Reverse Repo,,880000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 830000000}, {'counterpartyType': 'pd', 'amtAccepted': 50000000}]"
RP 090519 1,2019-09-05,Reverse Repo,,1075000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 1075000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 090419 1,2019-09-04,Reverse Repo,,1425000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 10000000}, {'counterpartyType': 'mmf', 'amtAccepted': 1415000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 090319 1,2019-09-03,Reverse Repo,,1754000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 1754000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 083019 1,2019-08-30,Reverse Repo,,12089000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 12089000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 082919 1,2019-08-29,Reverse Repo,,102000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 102000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 082819 1,2019-08-28,Reverse Repo,,4255000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 4255000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 082719 1,2019-08-27,Reverse Repo,,1555000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 1555000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 082619 1,2019-08-26,Reverse Repo,,3676000000,"[{'counterpartyType': 'bank', 'amtAccepted': 1000000}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 3675000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 082319 1,2019-08-23,Reverse Repo,,9046000000,"[{'counterpartyType': 'bank', 'amtAccepted': 1000000}, {'counterpartyType': 'gse', 'amtAccepted': 5000000000}, {'counterpartyType': 'mmf', 'amtAccepted': 4045000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 082219 1,2019-08-22,Reverse Repo,,14611000000,"[{'counterpartyType': 'bank', 'amtAccepted': 11000000}, {'counterpartyType': 'gse', 'amtAccepted': 10150000000}, {'counterpartyType': 'mmf', 'amtAccepted': 4450000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 082119 1,2019-08-21,Reverse Repo,,15153000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 10505000000}, {'counterpartyType': 'mmf', 'amtAccepted': 4648000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 082019 1,2019-08-20,Reverse Repo,,15980000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 11950000000}, {'counterpartyType': 'mmf', 'amtAccepted': 4030000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 081919 1,2019-08-19,Reverse Repo,,13403000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 8701000000}, {'counterpartyType': 'mmf', 'amtAccepted': 4702000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 081619 1,2019-08-16,Reverse Repo,,11843000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 6550000000}, {'counterpartyType': 'mmf', 'amtAccepted': 5292000000}, {'counterpartyType': 'pd', 'amtAccepted': 1000000}]"
RP 081519 1,2019-08-15,Reverse Repo,,3510000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 10000000}, {'counterpartyType': 'mmf', 'amtAccepted': 3500000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 081419 1,2019-08-14,Reverse Repo,,2744000000,"[{'counterpartyType': 'bank', 'amtAccepted': 1000000}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 2743000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 081319 1,2019-08-13,Reverse Repo,,5001000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 5001000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 081219 1,2019-08-12,Reverse Repo,,5430000000,"[{'counterpartyType': 'bank', 'amtAccepted': 1000000}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 5429000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 080919 1,2019-08-09,Reverse Repo,,2720000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 2720000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 080819 1,2019-08-08,Reverse Repo,,3056000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 1000000}, {'counterpartyType': 'mmf', 'amtAccepted': 3055000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 080719 1,2019-08-07,Reverse Repo,,3622000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 3622000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 080619 1,2019-08-06,Reverse Repo,,3410000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 3410000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 080519 1,2019-08-05,Reverse Repo,,3474000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 3474000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 080219 1,2019-08-02,Reverse Repo,,3335000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 3335000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 080119 1,2019-08-01,Reverse Repo,,6044000000,"[{'counterpartyType': 'bank', 'amtAccepted': 1000000}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 6043000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 073119 1,2019-07-31,Reverse Repo,,7367000000,"[{'counterpartyType': 'bank', 'amtAccepted': 1000000}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 7366000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 073019 1,2019-07-30,Reverse Repo,,2306000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 50000000}, {'counterpartyType': 'mmf', 'amtAccepted': 2256000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 072919 1,2019-07-29,Reverse Repo,,3928000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 3928000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 072619 1,2019-07-26,Reverse Repo,,3250000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 3250000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 072519 1,2019-07-25,Reverse Repo,,3355000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 3355000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 072419 1,2019-07-24,Reverse Repo,,8255000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 4900000000}, {'counterpartyType': 'mmf', 'amtAccepted': 3355000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 072319 1,2019-07-23,Reverse Repo,,14755000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 11000000000}, {'counterpartyType': 'mmf', 'amtAccepted': 3755000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 072219 1,2019-07-22,Reverse Repo,,14160000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 10800000000}, {'counterpartyType': 'mmf', 'amtAccepted': 3360000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 071919 1,2019-07-19,Reverse Repo,,14255000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 10850000000}, {'counterpartyType': 'mmf', 'amtAccepted': 3405000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 071819 1,2019-07-18,Reverse Repo,,16662000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 12750000000}, {'counterpartyType': 'mmf', 'amtAccepted': 3912000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 071719 1,2019-07-17,Reverse Repo,,1960000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 1960000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 071619 1,2019-07-16,Reverse Repo,,3007000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 3007000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 071519 1,2019-07-15,Reverse Repo,,5557000000,"[{'counterpartyType': 'bank', 'amtAccepted': 1000000}, {'counterpartyType': 'gse', 'amtAccepted': 1000000}, {'counterpartyType': 'mmf', 'amtAccepted': 5555000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 071219 1,2019-07-12,Reverse Repo,,5150000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 5150000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 071119 1,2019-07-11,Reverse Repo,,4950000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 4950000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 071019 1,2019-07-10,Reverse Repo,,6252000000,"[{'counterpartyType': 'bank', 'amtAccepted': 2000000}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 6250000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 070919 1,2019-07-09,Reverse Repo,,6576000000,"[{'counterpartyType': 'bank', 'amtAccepted': 1000000}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 6575000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 070819 1,2019-07-08,Reverse Repo,,6500000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 6500000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 070519 1,2019-07-05,Reverse Repo,,6155000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 6155000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 070319 1,2019-07-03,Reverse Repo,,6849000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 6849000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 070219 1,2019-07-02,Reverse Repo,,8160000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 8160000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 070119 1,2019-07-01,Reverse Repo,,15837000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 15837000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 062819 1,2019-06-28,Reverse Repo,,44307000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 700000000}, {'counterpartyType': 'mmf', 'amtAccepted': 43607000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 062719 1,2019-06-27,Reverse Repo,,16794000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 16794000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 062619 1,2019-06-26,Reverse Repo,,7784000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 7784000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 062519 1,2019-06-25,Reverse Repo,,6400000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 25000000}, {'counterpartyType': 'mmf', 'amtAccepted': 6375000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 062419 1,2019-06-24,Reverse Repo,,11156000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 5200000000}, {'counterpartyType': 'mmf', 'amtAccepted': 5956000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 062119 1,2019-06-21,Reverse Repo,,21355000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 14950000000}, {'counterpartyType': 'mmf', 'amtAccepted': 6405000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 062019 1,2019-06-20,Reverse Repo,,27430000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 16975000000}, {'counterpartyType': 'mmf', 'amtAccepted': 10455000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 061919 1,2019-06-19,Reverse Repo,,22357000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 17350000000}, {'counterpartyType': 'mmf', 'amtAccepted': 5007000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 061819 1,2019-06-18,Reverse Repo,,18006000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 17200000000}, {'counterpartyType': 'mmf', 'amtAccepted': 805000000}, {'counterpartyType': 'pd', 'amtAccepted': 1000000}]"
RP 061719 1,2019-06-17,Reverse Repo,,2269000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 1000000}, {'counterpartyType': 'mmf', 'amtAccepted': 2268000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 061419 1,2019-06-14,Reverse Repo,,1657000000,"[{'counterpartyType': 'bank', 'amtAccepted': 1000000}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 1655000000}, {'counterpartyType': 'pd', 'amtAccepted': 1000000}]"
RP 061319 1,2019-06-13,Reverse Repo,,1655000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 1655000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 061219 1,2019-06-12,Reverse Repo,,1705000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 1705000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 061119 1,2019-06-11,Reverse Repo,,1007000000,"[{'counterpartyType': 'bank', 'amtAccepted': 1000000}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 1005000000}, {'counterpartyType': 'pd', 'amtAccepted': 1000000}]"
RP 061019 1,2019-06-10,Reverse Repo,,2105000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 2105000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 060719 1,2019-06-07,Reverse Repo,,1910000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 10000000}, {'counterpartyType': 'mmf', 'amtAccepted': 1900000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 060619 1,2019-06-06,Reverse Repo,,2210000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 2210000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 060519 1,2019-06-05,Reverse Repo,,2255000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 2255000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 060419 1,2019-06-04,Reverse Repo,,1891000000,"[{'counterpartyType': 'bank', 'amtAccepted': 1000000}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 1890000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 060319 1,2019-06-03,Reverse Repo,,1255000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 1255000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 053119 1,2019-05-31,Reverse Repo,,855000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 855000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 053019 1,2019-05-30,Reverse Repo,,1026000000,"[{'counterpartyType': 'bank', 'amtAccepted': 1000000}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 1025000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 052919 1,2019-05-29,Reverse Repo,,2226000000,"[{'counterpartyType': 'bank', 'amtAccepted': 1000000}, {'counterpartyType': 'gse', 'amtAccepted': 0}, {'counterpartyType': 'mmf', 'amtAccepted': 2225000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
